  0.0000e+00   0.0000e+00
  1.0000e-02   0.0000e+00
  2.0000e-02   0.0000e+00
  3.0000e-02   0.0000e+00
  4.0000e-02   0.0000e+00
  5.0000e-02   0.0000e+00
  6.0000e-02   0.0000e+00
  7.0000e-02   0.0000e+00
  8.0000e-02   0.0000e+00
  9.0000e-02   0.0000e+00
  1.0000e-01   0.0000e+00
  1.1000e-01   0.0000e+00
  1.2000e-01   0.0000e+00
  1.3000e-01   0.0000e+00
  1.4000e-01   0.0000e+00
  1.5000e-01   0.0000e+00
  1.6000e-01   0.0000e+00
  1.7000e-01   0.0000e+00
  1.8000e-01   0.0000e+00
  1.9000e-01   0.0000e+00
  2.0000e-01   0.0000e+00
  2.1000e-01   0.0000e+00
  2.2000e-01   0.0000e+00
  2.3000e-01   0.0000e+00
  2.4000e-01   0.0000e+00
  2.5000e-01   0.0000e+00
  2.6000e-01   0.0000e+00
  2.7000e-01   0.0000e+00
  2.8000e-01   0.0000e+00
  2.9000e-01   0.0000e+00
  3.0000e-01   0.0000e+00
  3.1000e-01   0.0000e+00
  3.2000e-01   0.0000e+00
  3.3000e-01   0.0000e+00
  3.4000e-01   0.0000e+00
  3.5000e-01   0.0000e+00
  3.6000e-01   0.0000e+00
  3.7000e-01   0.0000e+00
  3.8000e-01   0.0000e+00
  3.9000e-01   0.0000e+00
  4.0000e-01   0.0000e+00
  4.1000e-01   0.0000e+00
  4.2000e-01   0.0000e+00
  4.3000e-01   0.0000e+00
  4.4000e-01   0.0000e+00
  4.5000e-01   0.0000e+00
  4.6000e-01   0.0000e+00
  4.7000e-01   0.0000e+00
  4.8000e-01   0.0000e+00
  4.9000e-01  -6.6666e-06
  5.0000e-01  -5.4379e-06
  5.1000e-01  -5.1137e-06
  5.2000e-01  -4.7226e-06
  5.3000e-01  -4.3694e-06
  5.4000e-01  -4.0405e-06
  5.5000e-01  -3.7355e-06
  5.6000e-01  -3.4527e-06
  5.7000e-01  -3.1905e-06
  5.8000e-01  -2.9475e-06
  5.9000e-01  -2.7225e-06
  6.0000e-01  -2.5140e-06
  6.1000e-01  -2.3210e-06
  6.2000e-01  -2.1424e-06
  6.3000e-01  -1.9771e-06
  6.4000e-01  -1.8242e-06
  6.5000e-01  -1.6828e-06
  6.6000e-01  -1.5521e-06
  6.7000e-01  -1.4313e-06
  6.8000e-01  -1.3196e-06
  6.9000e-01  -1.2165e-06
  7.0000e-01  -1.1212e-06
  7.1000e-01  -1.0332e-06
  7.2000e-01  -9.5200e-07
  7.3000e-01  -8.7702e-07
  7.4000e-01  -8.0782e-07
  7.5000e-01  -7.4398e-07
  7.6000e-01  -6.8508e-07
  7.7000e-01  -6.3075e-07
  7.8000e-01  -5.8065e-07
  7.9000e-01  -5.3446e-07
  8.0000e-01  -4.9188e-07
  8.1000e-01  -4.5264e-07
  8.2000e-01  -4.1647e-07
  8.3000e-01  -3.8314e-07
  8.4000e-01  -3.5244e-07
  8.5000e-01  -3.2417e-07
  8.6000e-01  -2.9812e-07
  8.7000e-01  -2.7414e-07
  8.8000e-01  -2.5206e-07
  8.9000e-01  -2.3173e-07
  9.0000e-01  -2.1302e-07
  9.1000e-01  -1.9580e-07
  9.2000e-01  -1.7995e-07
  9.3000e-01  -1.6537e-07
  9.4000e-01  -1.5196e-07
  9.5000e-01  -1.3962e-07
  9.6000e-01  -1.2827e-07
  9.7000e-01  -1.1783e-07
  9.8000e-01  -1.0824e-07
  9.9000e-01  -7.5281e-07
  1.0000e+00  -1.3072e-06
