  0.0000e+00   1.0000e+00   0.0000e+00
  1.0000e-01   8.9469e-01   1.9962e-01
  2.0000e-01   7.7790e-01   3.9657e-01
  3.0000e-01   6.4960e-01   5.8761e-01
  4.0000e-01   5.1174e-01   7.7007e-01
  5.0000e-01   3.6738e-01   9.4293e-01
  6.0000e-01   2.1940e-01   1.1068e+00
  7.0000e-01   6.9813e-02   1.2629e+00
  8.0000e-01  -8.0162e-02   1.4127e+00
  9.0000e-01  -2.2988e-01   1.5576e+00
  1.0000e+00  -3.7902e-01   1.6984e+00
  1.1000e+00  -5.2746e-01   1.8360e+00
  1.2000e+00  -6.7514e-01   1.9710e+00
  1.3000e+00  -8.2207e-01   2.1037e+00
  1.4000e+00  -9.6829e-01   2.2347e+00
  1.5000e+00  -1.1138e+00   2.3641e+00
  1.6000e+00  -1.2588e+00   2.4921e+00
  1.7000e+00  -1.4031e+00   2.6190e+00
  1.8000e+00  -1.5469e+00   2.7449e+00
  1.9000e+00  -1.6903e+00   2.8700e+00
  2.0000e+00  -1.8331e+00   2.9942e+00
  2.1000e+00  -1.9756e+00   3.1178e+00
  2.2000e+00  -2.1176e+00   3.2407e+00
  2.3000e+00  -2.2593e+00   3.3631e+00
  2.4000e+00  -2.4006e+00   3.4850e+00
  2.5000e+00  -2.5416e+00   3.6064e+00
  2.6000e+00  -2.6824e+00   3.7274e+00
  2.7000e+00  -2.8228e+00   3.8480e+00
  2.8000e+00  -2.9630e+00   3.9682e+00
  2.9000e+00  -3.1029e+00   4.0882e+00
  3.0000e+00  -3.2427e+00   4.2078e+00
  3.1000e+00  -3.3822e+00   4.3271e+00
  3.2000e+00  -3.5215e+00   4.4462e+00
  3.3000e+00  -3.6606e+00   4.5650e+00
  3.4000e+00  -3.7995e+00   4.6836e+00
  3.5000e+00  -3.9382e+00   4.8020e+00
  3.6000e+00  -4.0768e+00   4.9202e+00
  3.7000e+00  -4.2152e+00   5.0382e+00
  3.8000e+00  -4.3535e+00   5.1561e+00
  3.9000e+00  -4.4916e+00   5.2737e+00
  4.0000e+00  -4.6296e+00   5.3912e+00
  4.1000e+00  -4.7675e+00   5.5086e+00
  4.2000e+00  -4.9053e+00   5.6258e+00
  4.3000e+00  -5.0429e+00   5.7429e+00
  4.4000e+00  -5.1804e+00   5.8598e+00
  4.5000e+00  -5.3178e+00   5.9766e+00
  4.6000e+00  -5.4551e+00   6.0933e+00
  4.7000e+00  -5.5923e+00   6.2099e+00
  4.8000e+00  -5.7294e+00   6.3264e+00
  4.9000e+00  -5.8664e+00   6.4428e+00
  5.0000e+00  -6.0034e+00   6.5591e+00
  5.1000e+00  -6.1402e+00   6.6753e+00
  5.2000e+00  -6.2770e+00   6.7914e+00
  5.3000e+00  -6.4137e+00   6.9074e+00
  5.4000e+00  -6.5503e+00   7.0233e+00
  5.5000e+00  -6.6868e+00   7.1392e+00
  5.6000e+00  -6.8232e+00   7.2550e+00
  5.7000e+00  -6.9596e+00   7.3707e+00
  5.8000e+00  -7.0960e+00   7.4863e+00
  5.9000e+00  -7.2322e+00   7.6019e+00
  6.0000e+00  -7.3684e+00   7.7174e+00
  6.1000e+00  -7.5045e+00   7.8328e+00
  6.2000e+00  -7.6406e+00   7.9482e+00
  6.3000e+00  -7.7766e+00   8.0635e+00
  6.4000e+00  -7.9126e+00   8.1788e+00
  6.5000e+00  -8.0485e+00   8.2940e+00
  6.6000e+00  -8.1844e+00   8.4092e+00
  6.7000e+00  -8.3202e+00   8.5243e+00
  6.8000e+00  -8.4559e+00   8.6393e+00
  6.9000e+00  -8.5916e+00   8.7543e+00
  7.0000e+00  -8.7273e+00   8.8693e+00
  7.1000e+00  -8.8629e+00   8.9842e+00
  7.2000e+00  -8.9985e+00   9.0990e+00
  7.3000e+00  -9.1340e+00   9.2139e+00
  7.4000e+00  -9.2695e+00   9.3286e+00
  7.5000e+00  -9.4050e+00   9.4434e+00
  7.6000e+00  -9.5404e+00   9.5581e+00
  7.7000e+00  -9.6757e+00   9.6727e+00
  7.8000e+00  -9.8111e+00   9.7873e+00
  7.9000e+00  -9.9464e+00   9.9019e+00
  8.0000e+00  -1.0082e+01   1.0016e+01
  8.1000e+00  -1.0217e+01   1.0131e+01
  8.2000e+00  -1.0352e+01   1.0245e+01
  8.3000e+00  -1.0487e+01   1.0360e+01
  8.4000e+00  -1.0622e+01   1.0474e+01
  8.5000e+00  -1.0757e+01   1.0589e+01
  8.6000e+00  -1.0892e+01   1.0703e+01
  8.7000e+00  -1.1028e+01   1.0817e+01
  8.8000e+00  -1.1163e+01   1.0932e+01
  8.9000e+00  -1.1297e+01   1.1046e+01
  9.0000e+00  -1.1432e+01   1.1160e+01
  9.1000e+00  -1.1567e+01   1.1274e+01
  9.2000e+00  -1.1702e+01   1.1389e+01
  9.3000e+00  -1.1837e+01   1.1503e+01
  9.4000e+00  -1.1972e+01   1.1617e+01
  9.5000e+00  -1.2107e+01   1.1731e+01
  9.6000e+00  -1.2242e+01   1.1845e+01
  9.7000e+00  -1.2376e+01   1.1959e+01
  9.8000e+00  -1.2511e+01   1.2073e+01
  9.9000e+00  -1.2646e+01   1.2187e+01
  1.0000e+01  -1.2780e+01   1.2301e+01
  1.0100e+01  -1.2915e+01   1.2415e+01
