  0.0000e+00   1.0000e+00   0.0000e+00
  1.0000e-01   9.8497e-01   8.9848e-02
  2.0000e-01   9.5976e-01   1.7876e-01
  3.0000e-01   9.2424e-01   2.6575e-01
  4.0000e-01   8.7834e-01   3.4974e-01
  5.0000e-01   8.2205e-01   4.2958e-01
  6.0000e-01   7.5547e-01   5.0404e-01
  7.0000e-01   6.7881e-01   5.7175e-01
  8.0000e-01   5.9247e-01   6.3128e-01
  9.0000e-01   4.9701e-01   6.8107e-01
  1.0000e+00   3.9329e-01   7.1950e-01
  1.1000e+00   2.8247e-01   7.4487e-01
  1.2000e+00   1.6609e-01   7.5552e-01
  1.3000e+00   4.6176e-02   7.4986e-01
  1.4000e+00  -7.4789e-02   7.2656e-01
  1.5000e+00  -1.9380e-01   6.8466e-01
  1.6000e+00  -3.0740e-01   6.2382e-01
  1.7000e+00  -4.1186e-01   5.4452e-01
  1.8000e+00  -5.0340e-01   4.4820e-01
  1.9000e+00  -5.7856e-01   3.3732e-01
  2.0000e+00  -6.3454e-01   2.1526e-01
  2.1000e+00  -6.6952e-01   8.6071e-02
  2.2000e+00  -6.8284e-01  -4.5926e-02
  2.3000e+00  -6.7493e-01  -1.7653e-01
  2.4000e+00  -6.4720e-01  -3.0199e-01
  2.5000e+00  -6.0174e-01  -4.1923e-01
  2.6000e+00  -5.4103e-01  -5.2589e-01
  2.7000e+00  -4.6773e-01  -6.2037e-01
  2.8000e+00  -3.8443e-01  -7.0166e-01
  2.9000e+00  -2.9362e-01  -7.6928e-01
  3.0000e+00  -1.9752e-01  -8.2315e-01
  3.1000e+00  -9.8147e-02  -8.6346e-01
  3.2000e+00   2.7401e-03  -8.9063e-01
  3.3000e+00   1.0361e-01  -9.0520e-01
  3.4000e+00   2.0312e-01  -9.0781e-01
  3.5000e+00   3.0012e-01  -8.9914e-01
  3.6000e+00   3.9360e-01  -8.7991e-01
  3.7000e+00   4.8271e-01  -8.5087e-01
  3.8000e+00   5.6666e-01  -8.1273e-01
  3.9000e+00   6.4479e-01  -7.6623e-01
  4.0000e+00   7.1651e-01  -7.1211e-01
  4.1000e+00   7.8128e-01  -6.5108e-01
  4.2000e+00   8.3863e-01  -5.8386e-01
  4.3000e+00   8.8812e-01  -5.1116e-01
  4.4000e+00   9.2937e-01  -4.3372e-01
  4.5000e+00   9.6199e-01  -3.5226e-01
  4.6000e+00   9.8568e-01  -2.6752e-01
  4.7000e+00   1.0001e+00  -1.8027e-01
  4.8000e+00   1.0050e+00  -9.1313e-02
  4.9000e+00   1.0001e+00  -1.4673e-03
  5.0000e+00   9.8528e-01   8.8388e-02
  5.1000e+00   9.6025e-01   1.7733e-01
  5.2000e+00   9.2490e-01   2.6435e-01
  5.3000e+00   8.7917e-01   3.4840e-01
  5.4000e+00   8.2305e-01   4.2832e-01
  5.5000e+00   7.5664e-01   5.0288e-01
  5.6000e+00   6.8015e-01   5.7071e-01
  5.7000e+00   5.9396e-01   6.3039e-01
  5.8000e+00   4.9865e-01   6.8035e-01
  5.9000e+00   3.9506e-01   7.1898e-01
  6.0000e+00   2.8435e-01   7.4458e-01
  6.1000e+00   1.6806e-01   7.5548e-01
  6.2000e+00   4.8180e-02   7.5011e-01
  6.3000e+00  -7.2788e-02   7.2711e-01
  6.4000e+00  -1.9185e-01   6.8552e-01
  6.5000e+00  -3.0557e-01   6.2500e-01
  6.6000e+00  -4.1021e-01   5.4600e-01
  6.7000e+00  -5.0199e-01   4.4994e-01
  6.8000e+00  -5.7745e-01   3.3927e-01
  6.9000e+00  -6.3377e-01   2.1737e-01
  7.0000e+00  -6.6911e-01   8.8266e-02
  7.1000e+00  -6.8278e-01  -4.3720e-02
  7.2000e+00  -6.7521e-01  -1.7438e-01
  7.3000e+00  -6.4779e-01  -2.9996e-01
  7.4000e+00  -6.0260e-01  -4.1735e-01
  7.5000e+00  -5.4212e-01  -5.2421e-01
  7.6000e+00  -4.6900e-01  -6.1889e-01
  7.7000e+00  -3.8585e-01  -7.0041e-01
  7.8000e+00  -2.9513e-01  -7.6826e-01
  7.9000e+00  -1.9910e-01  -8.2235e-01
  8.0000e+00  -9.9760e-02  -8.6288e-01
  8.1000e+00   1.1206e-03  -8.9025e-01
  8.2000e+00   1.0200e-01  -9.0502e-01
  8.3000e+00   2.0155e-01  -9.0781e-01
  8.4000e+00   2.9860e-01  -8.9931e-01
  8.5000e+00   3.9215e-01  -8.8025e-01
  8.6000e+00   4.8134e-01  -8.5135e-01
  8.7000e+00   5.6538e-01  -8.1334e-01
  8.8000e+00   6.4361e-01  -7.6697e-01
  8.9000e+00   7.1544e-01  -7.1296e-01
  9.0000e+00   7.8032e-01  -6.5203e-01
  9.1000e+00   8.3779e-01  -5.8489e-01
  9.2000e+00   8.8741e-01  -5.1228e-01
  9.3000e+00   9.2878e-01  -4.3490e-01
  9.4000e+00   9.6154e-01  -3.5349e-01
  9.5000e+00   9.8537e-01  -2.6880e-01
  9.6000e+00   9.9995e-01  -1.8158e-01
  9.7000e+00   1.0050e+00  -9.2640e-02
  9.8000e+00   1.0003e+00  -2.8012e-03
  9.9000e+00   9.8557e-01   8.7061e-02
  1.0000e+01   9.6069e-01   1.7602e-01
  1.0100e+01   9.2550e-01   2.6308e-01
