 -8.8019e+00   5.1009e+00
  1.0879e+00   4.9620e-01
  3.3647e-01   9.0732e-01
 -9.8085e-01  -1.1422e+00
 -8.5468e-01   5.5399e-01
  1.1514e+00   6.3290e-01
  6.6098e+00   9.2030e+00
 -1.3104e+00   1.7911e-01
  3.7645e-01  -9.3624e-01
  2.5845e+00   3.5424e+00
  1.7404e+00  -3.4716e-01
 -7.5861e+00   3.8213e+00
 -9.8015e-01  -1.1435e+00
 -1.0214e+00  -4.9193e-01
 -9.8080e-01  -1.1447e+00
 -1.8188e+00   2.1070e+00
  8.0896e-02   7.4745e+00
 -1.6306e+01  -5.9501e+00
  2.1217e+00  -1.5126e-01
  1.2792e+01   6.8559e+00
  7.1238e+00  -1.9870e+01
 -7.3360e-01  -1.0033e+00
  8.9327e+00  -2.4059e+01
 -2.2176e+01   1.5959e+01
  3.1136e-01   1.8880e+00
 -4.2741e-01  -8.7771e-01
 -7.9285e+00  -1.8280e+00
  7.6537e+00   1.3389e+01
 -5.2389e-01  -1.2224e+00
 -1.1109e+00  -1.7036e+00
 -3.1193e-01  -8.3782e-01
 -9.8107e-01  -1.1436e+00
  9.5706e+00  -1.0532e+01
  3.2852e-01  -1.3850e+00
 -1.1103e+01   2.9878e+00
 -9.8194e-01  -1.1450e+00
  4.3104e-01   2.4465e+00
 -9.8100e-01  -1.1440e+00
  3.9037e-01   4.8019e+00
 -8.4585e-01  -7.9556e-01
  9.0500e+00  -3.7623e+00
 -7.5187e+00   1.4422e+01
 -1.1698e+00  -9.8755e-01
 -3.1337e+00   6.6475e+00
 -1.6002e+01   1.6211e+01
 -9.8179e-01  -1.1429e+00
 -1.3290e+00   3.7710e+00
 -1.3523e+00  -4.7758e-01
 -1.5966e+01   1.3682e+01
  8.2521e-01   2.4000e+00
  5.2589e-01   1.2524e+00
  1.3882e+01  -7.7012e+00
 -5.2906e-01  -5.3541e+00
 -3.1953e+00  -3.2426e+00
  2.7477e-01   1.0978e+00
 -9.8099e-01  -1.1447e+00
 -1.8567e+00  -6.4235e-01
  6.6098e+00   9.2030e+00
  2.8379e+01  -9.5517e+00
 -9.8172e-01  -1.1429e+00
 -1.7044e+00  -9.3550e+00
  8.1969e+00   4.4130e-01
 -9.8162e-01  -1.1433e+00
  9.5496e+00  -3.3427e+00
  2.1940e+01  -1.9027e+01
 -1.1397e+01   1.4798e+01
 -7.0257e-01  -8.8292e-01
 -8.9970e-01   2.1057e-03
  5.9737e-01   1.4698e+00
 -1.9004e+00  -1.0492e+00
 -9.8159e-01  -1.1426e+00
 -7.3360e-01  -1.0033e+00
  2.5264e+01  -1.6888e+01
  3.4109e-01  -1.3768e+01
  2.0064e+01  -5.1211e+00
  5.7292e-01  -5.9201e-01
  9.3842e-01  -1.9523e+00
  1.3582e+01  -2.0862e-01
 -1.1716e+00   2.3161e+00
 -7.3360e-01  -1.0033e+00
 -6.4160e+00   2.9443e+01
 -4.4823e-01  -3.8363e+00
 -2.1642e+01  -4.7350e+00
 -7.3360e-01  -1.0033e+00
  4.3104e-01   2.4465e+00
 -1.8819e+00  -3.4953e+00
 -9.8313e-01  -1.1440e+00
  1.3399e+01   1.8012e+00
  2.4968e+00  -3.2549e-01
 -9.8218e-01  -1.1429e+00
 -2.2301e+00   4.5343e+00
 -7.4013e-01  -9.9973e-01
  2.4524e+00  -2.0516e-01
 -2.2425e+01  -1.1875e+01
 -1.0461e+01   1.8288e+01
 -2.8874e+00  -7.1679e+00
 -7.5297e+00   4.0428e+00
 -9.8079e-01  -1.1461e+00
 -9.8084e-01  -1.1423e+00
 -6.9158e-01  -1.3483e+00
