 -3.9416e+00   2.4689e+00
 -1.0870e+00   6.2570e-01
  6.7418e-01  -1.7097e-01
 -3.4418e-01  -2.1185e-01
 -1.2596e+00  -1.2345e+00
  1.3308e+00   8.6703e-01
  6.5667e-01   1.0527e+00
 -4.1114e-01   1.7423e-02
  3.4166e-01   9.1378e-01
  3.2162e-01   5.0365e-01
  2.0097e+00  -7.7172e-02
 -3.5523e+00   1.3622e+00
 -3.4317e-01  -2.1428e-01
 -9.9420e-03   6.4641e-01
 -4.4219e-01  -4.4165e-01
 -1.7332e+00   1.5037e+00
  6.5695e-02   3.6623e+00
 -3.3913e+00  -1.2036e+00
  1.8400e+00  -1.2037e-01
  5.3078e+00   2.9274e+00
  3.1226e+00  -9.0208e+00
 -5.4425e-01  -6.5918e-03
  2.8179e+00  -7.5890e+00
 -8.7526e+00   6.2729e+00
 -4.8520e-01  -3.5921e-01
  3.3512e-01  -9.9335e-01
 -2.0006e+00  -3.0317e-01
  1.7709e+00   3.3053e+00
 -2.2686e-01   6.2303e-01
 -3.8010e-02   6.2772e-01
  8.5551e-01  -3.5739e-01
 -3.4407e-01  -2.1248e-01
  4.3071e+00  -4.8402e+00
 -3.2130e-01  -5.0052e-01
 -5.2308e+00   1.3167e+00
 -3.4438e-01  -2.1344e-01
  6.7722e-02   4.3977e-01
 -3.4372e-01  -2.1360e-01
  9.2809e-02   1.8694e+00
  2.7517e-01   1.9377e-02
  4.5118e+00  -1.9096e+00
 -2.1741e+00   3.9590e+00
 -6.7345e-01  -3.3188e-01
 -5.6799e-01  -5.0215e-01
 -5.5795e+00   5.1725e+00
 -3.4349e-01  -2.1339e-01
 -4.6266e-01   1.5247e+00
 -1.7975e-01   2.4203e-01
 -5.7049e+00   5.4215e+00
  3.2069e-01   4.6089e-01
 -4.0913e-01   1.1562e-01
  6.3472e+00  -3.6243e+00
 -1.0448e-01  -3.0380e+00
 -2.9415e-01  -3.2285e-01
  3.6921e-01   2.4500e-01
 -3.4406e-01  -2.1222e-01
 -4.4125e-01  -4.1410e-01
  6.7392e-01   1.0604e+00
  1.1663e+01  -3.9538e+00
 -3.4340e-01  -2.1343e-01
 -9.4577e-01  -4.8148e+00
  2.9443e+00   1.3945e-01
 -3.4329e-01  -2.1195e-01
  4.1889e+00  -1.4332e+00
  8.6696e+00  -7.5856e+00
 -5.0042e+00   6.5063e+00
 -1.8559e-01  -4.5581e-01
  2.3330e-01  -1.1024e-02
 -2.5366e-02   2.7445e-01
 -8.0392e-01  -3.4292e-01
 -3.4300e-01  -2.1360e-01
 -5.4425e-01  -6.5918e-03
  1.1087e+01  -7.4110e+00
  1.0097e-01  -5.8929e+00
  3.1586e+00  -8.3671e-01
 -5.3113e-01  -8.9822e-01
  6.7282e-01  -1.9610e+00
  6.4182e+00  -4.9863e-02
 -1.6859e+00   7.4519e-01
 -5.4425e-01  -6.5918e-03
 -2.9652e+00   1.3441e+01
 -9.3456e-01  -3.1686e-02
 -5.6689e+00  -1.2067e+00
 -5.4425e-01  -6.5918e-03
  7.2409e-02   4.2357e-01
 -5.3334e-01   2.9681e-02
 -3.4361e-01  -2.1247e-01
  5.5254e+00   9.1152e-01
 -4.4338e-01   5.8274e-01
 -3.4453e-01  -2.1288e-01
 -1.1527e+00   2.6006e+00
 -6.8702e-01   2.4182e-01
 -2.5816e-01   8.3313e-01
 -1.0196e+01  -5.4224e+00
 -3.0053e+00   4.9559e+00
 -6.7516e-02  -2.7902e-01
 -4.1120e+00   1.9178e+00
 -3.4318e-01  -2.1252e-01
 -3.4308e-01  -2.1340e-01
 -1.4470e+00   6.8338e-01
