  0.0000e+00   0.0000e+00
  1.0000e+02   4.6324e-03
  2.0000e+02   6.6373e-03
  3.0000e+02   1.3145e-02
  4.0000e+02   2.2712e-02
  5.0000e+02   3.8578e-02
  6.0000e+02   6.2449e-02
  7.0000e+02   9.6894e-02
  8.0000e+02   1.4354e-01
  9.0000e+02   2.0264e-01
  1.0000e+03   2.7180e-01
  1.1000e+03   3.4518e-01
  1.2000e+03   4.1327e-01
  1.3000e+03   4.6385e-01
  1.4000e+03   4.8444e-01
  1.5000e+03   4.6592e-01
  1.6000e+03   4.0628e-01
  1.7000e+03   3.1305e-01
  1.8000e+03   2.0273e-01
  1.9000e+03   9.6804e-02
  2.0000e+03   1.5067e-02
  2.1000e+03  -3.1061e-02
  2.2000e+03  -4.2175e-02
  2.3000e+03  -2.9505e-02
  2.4000e+03  -8.9885e-03
  2.5000e+03   6.1683e-03
  2.6000e+03   1.0502e-02
  2.7000e+03   6.4376e-03
  2.8000e+03   2.2343e-04
  2.9000e+03  -3.1455e-03
  3.0000e+03  -2.6413e-03
  3.1000e+03  -3.9046e-04
  3.2000e+03   1.0874e-03
  3.3000e+03   9.5781e-04
  3.4000e+03   6.6083e-05
  3.5000e+03  -4.5615e-04
  3.6000e+03  -3.0320e-04
  3.7000e+03   6.7843e-05
  3.8000e+03   1.9214e-04
  3.9000e+03   5.8914e-05
  4.0000e+03  -7.1923e-05
  4.1000e+03  -6.0690e-05
  4.2000e+03   1.2852e-05
  4.3000e+03   3.5537e-05
  4.4000e+03   5.4553e-06
  4.5000e+03  -1.6307e-05
  4.6000e+03  -7.6717e-06
  4.7000e+03   6.2443e-06
  4.8000e+03   6.2387e-06
  4.9000e+03  -1.5381e-06
  5.0000e+03  -5.4565e-06
  5.1000e+03  -1.5594e-06
  5.2000e+03   6.2204e-06
  5.3000e+03   6.2669e-06
  5.4000e+03  -7.6226e-06
  5.5000e+03  -1.6321e-05
  5.6000e+03   5.3518e-06
  5.7000e+03   3.5499e-05
  5.8000e+03   1.3026e-05
  5.9000e+03  -6.0494e-05
  6.0000e+03  -7.2103e-05
  6.1000e+03   5.8397e-05
  6.2000e+03   1.9203e-04
  6.3000e+03   6.8700e-05
  6.4000e+03  -3.0212e-04
  6.5000e+03  -4.5659e-04
  6.6000e+03   6.3592e-05
  6.7000e+03   9.5565e-04
  6.8000e+03   1.0892e-03
  6.9000e+03  -3.8404e-04
  7.0000e+03  -2.6358e-03
  7.1000e+03  -3.1492e-03
  7.2000e+03   2.0775e-04
  7.3000e+03   6.4193e-03
  7.4000e+03   1.0500e-02
  7.5000e+03   6.1975e-03
  7.6000e+03  -8.9311e-03
  7.7000e+03  -2.9448e-02
  7.8000e+03  -4.2165e-02
  7.9000e+03  -3.1142e-02
  8.0000e+03   1.4876e-02
  8.1000e+03   9.6519e-02
  8.2000e+03   2.0240e-01
  8.3000e+03   3.1274e-01
  8.4000e+03   4.0605e-01
  8.5000e+03   4.6581e-01
  8.6000e+03   4.8445e-01
  8.7000e+03   4.6396e-01
  8.8000e+03   4.1345e-01
  8.9000e+03   3.4540e-01
  9.0000e+03   2.7201e-01
  9.1000e+03   2.0283e-01
  9.2000e+03   1.4370e-01
  9.3000e+03   9.7013e-02
  9.4000e+03   6.2534e-02
  9.5000e+03   3.8635e-02
  9.6000e+03   2.2749e-02
  9.7000e+03   1.3167e-02
  9.8000e+03   6.6493e-03
  9.9000e+03   4.6416e-03
  1.0000e+04   0.0000e+00
