 -1.6309e-01  -4.7986e-01  -6.7586e-01
  7.5822e-02   5.8457e-01   3.0765e-02
  3.6710e-01  -1.3045e-01   1.2038e-01
  1.9042e-02   4.2588e-01   7.8361e-01
 -3.4922e-01  -5.4515e-01  -5.8080e-01
  2.3176e-03   1.7742e-02  -2.1581e-01
 -3.7786e-01  -6.4034e-01  -3.8382e-01
 -4.2028e-02  -2.9155e-01   6.7941e-02
 -2.0249e-01   3.3711e-02  -5.2769e-01
  5.0457e-01  -2.5198e-01   5.2964e-02
 -5.3281e-01  -5.5144e-01  -3.6846e-01
 -2.6444e-01  -5.3899e-02   1.0493e-01
 -2.4432e+00   1.3134e+00   4.0523e+00
 -4.7810e-02   9.0144e-02   1.3921e-01
  3.0873e-01  -6.4023e-01  -1.6456e-01
  3.1402e-01  -3.9981e-01   1.7272e-01
  7.5508e-02   1.0975e-01   1.8386e-02
 -2.9519e-01  -3.3358e-02  -3.6365e-01
  2.4204e-02  -6.3596e-02   8.4823e-01
  6.6730e-01  -4.8936e-01   4.6740e-01
 -1.5284e-01  -3.2884e-02  -5.3540e-01
 -8.3276e-02  -5.7304e-02  -4.4629e-01
  5.0898e-01  -1.1056e-01  -7.9255e-01
  3.7510e-01  -1.2950e-02  -5.4893e-02
  2.8372e-01   3.3096e-01  -4.2932e-01
 -1.2175e-01  -1.3084e-02  -5.6365e-01
 -9.9150e-02   5.1794e-01   1.1889e-01
 -5.8874e-01  -1.3647e-01   3.8460e-02
  3.3155e-01   1.0570e-01   4.2299e-01
 -3.5297e-01  -7.8812e-01   1.0886e-01
 -9.3044e-02   1.7613e-01  -4.5438e-01
  1.1550e-03   3.2681e-01   1.5205e-01
 -3.7925e-01  -3.2475e-01  -6.3597e-01
  7.7215e-02   7.0253e-03   8.9506e-02
  1.4957e-02  -3.3652e-02  -3.4885e-02
  9.2410e-02   1.7205e-01   1.3022e-01
  2.4360e-02  -5.2502e-02  -5.2920e-02
 -1.8554e-02   6.7842e-02   3.8073e-01
  2.2865e-01  -1.9716e-03   1.5979e-01
  2.3316e-01  -1.2993e-01   1.2706e-01
  5.8188e-01   2.1606e-01  -1.3059e-01
 -2.0055e-01  -1.8896e-01  -6.9721e-01
  4.8623e-02  -1.1507e-02   5.9977e-03
 -6.0603e-01  -6.2922e-01  -5.7945e-01
  5.4901e-01   7.1002e-02   2.5134e-01
 -3.1046e-02   3.5676e-02  -8.0038e-02
 -1.1440e-01  -5.2145e-03   6.8028e-02
 -7.0219e-01   6.1223e-01   2.5722e-01
  1.7121e-01   2.4771e-01  -7.2424e-01
  1.4809e-01  -3.5864e-01  -3.1911e-01
  3.9449e-02  -9.8066e-02   4.7336e-02
  9.2693e-02   2.0170e-02  -2.1519e-01
  5.4280e-02   4.5588e-02  -6.3296e-02
  1.9266e-02   2.0034e-01   6.4632e-01
  9.0306e-02  -1.7799e-01   6.8342e-01
  4.0736e-01   6.9559e-01  -4.8170e-01
 -1.6844e-01  -7.4356e-02   8.1557e-02
  1.6079e-02  -1.4447e-02   1.6345e-02
  2.8890e-02   5.6781e-02  -5.7619e-02
 -2.2051e-01  -2.3607e-01  -1.9901e-01
 -1.3578e-01  -2.9845e-02  -3.1742e-01
  1.3873e-01   2.1804e-02  -2.8482e-01
  1.2097e-01   1.6042e-01   2.0094e-01
  5.2921e-01  -5.4233e-01  -1.4556e-01
 -9.9494e-02  -2.4470e-01  -1.5124e-01
  7.4635e-02  -2.0552e-01  -7.3461e-01
 -4.5361e-01  -1.3825e-02   3.5536e-01
  2.3020e-02   2.7858e-03  -7.1426e-01
 -1.0499e+00   2.3535e-01  -1.6556e-01
  4.2308e-02   9.0393e-02  -7.6168e-01
  1.3946e-01  -3.1921e-02   3.5403e-01
 -2.9099e-02  -9.4633e-03  -1.4164e-01
  2.4732e-01  -5.9369e-01   5.0135e-01
  5.3853e-02   7.8140e-02   7.1238e-02
  2.4717e-01   2.5357e-01   2.7599e-01
  7.8133e-02  -1.4878e-01  -2.0456e-01
  3.4441e-01  -1.8691e-02  -1.8144e-01
 -1.6469e-01  -6.5827e-01  -4.4247e-01
 -2.3320e-02  -5.3499e-01   1.5106e-01
  1.3325e-01  -7.5701e-02   8.7107e-01
 -6.1569e-01  -2.1589e-01   6.1532e-01
 -9.4184e-02  -7.8417e-02  -3.4073e-02
 -2.6487e-01  -4.4807e-01  -2.2268e-01
  5.0262e-01   1.5743e-01   3.8614e-01
  1.7419e-02   3.8415e-02   4.3383e-02
  4.5717e-02   6.2276e-02  -7.4285e-01
 -4.7105e-01  -8.3098e-02  -3.5971e-01
  9.4329e-03   1.5455e-02  -4.4086e-01
  8.4225e-01   3.9047e-02  -3.0090e-02
  1.1072e-01   7.7078e-03   6.4135e-02
  2.9206e-01  -7.9306e-02   2.7587e-01
 -8.1337e-01   1.1892e-01   7.7765e-02
 -2.7000e-01  -5.8760e-01  -2.7792e-01
  1.7919e-01   1.0879e-01   2.3708e-01
 -1.2182e-01  -1.6905e-01   1.6107e-01
  4.0400e-02   6.3020e-02  -7.6044e-01
  2.9554e+00  -1.3472e+00  -3.8250e+00
 -2.7203e-02  -1.2401e-01  -7.9861e-01
 -3.7912e-02  -4.9405e-02   1.8916e-01
  1.0616e-02  -2.1238e-01  -3.8534e-01
