  8.1227e+00   4.6211e-02  -2.3564e+00
  6.5886e+00   3.0957e+01   9.4916e+00
 -7.8069e+00   4.1644e+00  -1.7694e+00
 -2.0420e+00   8.7143e-01  -4.1687e+00
  5.6191e+00   9.0205e+00   1.4794e+01
  6.3402e-01  -7.0356e-01  -3.1094e-01
 -3.5100e+01  -5.8198e+01   5.6887e+00
 -2.2347e-02   5.9143e-01   2.2578e-01
  2.0904e+00  -2.5631e-01   2.5079e-01
 -2.3266e+00   2.6542e-01  -3.6198e+00
  2.6889e+00   2.2596e+00   8.4436e+00
  9.7541e+00   5.0952e+00  -7.7383e+00
 -8.3924e+01   4.5062e+01   1.3924e+02
 -4.7276e+00   2.9439e+00   1.7104e+00
  1.1319e-02   8.7135e-01  -2.0551e-01
 -2.7684e+00  -3.8132e+00  -9.6320e+00
  2.4654e-01  -6.1255e-01  -1.1108e-01
  2.2456e-01  -2.8076e-01  -3.1151e-01
  5.4454e+00  -4.4691e-01  -3.9157e+00
 -3.7534e+00  -9.8720e-01  -6.5721e+00
 -1.8280e-01   4.3851e-01   3.8580e-01
 -5.1536e-01  -1.1520e+00  -7.3714e+00
 -1.1343e+00  -1.0793e+00   7.8399e+00
  2.8117e-01   8.8047e-01   1.7785e-01
  6.8930e-01   1.1592e+00  -1.4906e+00
 -5.3778e-01   2.5032e+00   9.1228e+00
  1.7244e+00   3.7521e-01   1.0037e+00
  1.6471e+01   7.0389e+00  -3.2491e+00
  6.1784e-01  -1.6759e-01  -4.6583e-01
  1.3483e+00  -1.3664e-01   1.2239e-01
 -1.6305e-01  -3.7655e-01   7.6437e+00
 -2.9544e+00  -7.6821e+00  -7.3645e+00
  1.3843e+01   1.1056e+01   6.4982e-01
  4.1789e+00  -1.9718e+00  -8.5650e-01
  1.2573e+00  -7.0633e-01   5.6695e-01
  1.4688e+00  -4.9865e-01   8.1171e-01
 -5.4005e-01  -1.3122e-01  -1.8416e+00
 -2.6783e+00   3.4890e-01  -3.6921e+00
  6.0654e-01   4.3416e-02  -3.7493e-01
  2.9200e-02  -6.7408e-01  -2.8914e-01
 -1.8484e+01  -9.3528e+00  -7.7637e+00
  8.6726e+00   3.7515e+00   1.2718e+01
  5.3450e-01   1.3606e+00   9.0081e-01
 -5.2338e+00  -9.6263e+00   4.4871e+00
  6.4980e-01   1.4595e-01  -1.0397e-01
  1.0085e+01  -9.3076e+00   3.2445e+01
  4.2948e+00  -3.8289e+00  -1.8881e+01
  2.4483e+00  -1.1340e+00   1.1059e+00
 -1.3864e+00  -8.8959e+00   1.0004e+01
 -1.0372e+00   1.3710e-01  -1.8560e+00
 -6.7943e+00   6.0333e+00  -1.2458e+00
  1.0788e+00   1.8562e+00  -9.9144e-01
  5.0675e-01  -8.7742e-01   5.8504e-01
  3.3824e+00   1.1417e+01   2.1365e+01
 -2.1048e+00   1.3015e+01  -1.6408e+01
  3.4236e+01   5.9310e+01  -2.9737e+00
  1.2971e+00   1.7440e-01   8.0902e-01
  7.6423e-01  -3.8258e-01   2.2697e-02
  4.6516e-01   4.7000e-02  -3.6484e-01
  1.4168e+00  -1.1661e+00   2.0858e+00
  6.2275e-01   1.0845e+00  -9.3566e-02
  8.5628e-02  -2.1955e+00   1.1781e+00
 -9.9085e-01  -2.9580e+00  -1.2678e+01
 -1.2395e+01   8.8505e+00  -8.5288e+00
  5.1401e-01   1.1988e+00   1.8961e+00
  2.3606e+00  -4.0720e+00   4.6709e+00
 -9.4789e+00  -1.0862e+00   7.5282e+00
 -6.1065e+00  -6.0208e+00   1.4613e+01
 -3.6706e+01   8.4865e+00  -8.1650e+00
 -2.2627e-01  -1.2307e+00  -1.9474e+00
 -3.5795e+00  -1.1867e+01   1.2078e+01
  4.3037e-01  -1.5703e+00   1.3053e+00
 -4.6663e+00  -1.8871e+00  -4.9499e+00
 -1.7502e+00  -2.1962e+00   3.1165e-01
 -2.7885e+00   2.1264e-01  -3.6913e+00
  1.5259e+00  -1.9196e+00  -1.8692e+01
 -1.8202e+01   1.0830e+00   7.6608e+00
  6.5163e+00   3.3876e+00   1.1005e+01
  2.3972e+00  -3.3381e+01   1.3771e+01
 -1.9172e+00   5.6141e-01  -1.0700e+01
  3.7923e+00   5.7256e-01  -5.2695e+00
 -3.2185e+00   5.5526e-01  -7.3578e+00
 -3.5408e-01   5.0813e-01  -2.2383e-01
 -2.0607e+01  -7.8201e+00  -1.6008e+01
  3.9118e-01  -6.7488e-01  -4.0071e-02
  3.5074e+00  -1.0681e+00   6.2660e+00
  3.3667e-01  -5.6052e-01  -1.0735e-01
 -1.2489e+00  -3.2534e-02  -2.1280e+00
  2.5559e+01   1.8168e+00  -3.4525e+00
  1.8337e+00  -3.9122e-01   3.7249e-01
  1.2443e+00  -1.9543e-01  -1.4700e-01
  7.9360e-01  -4.9990e-01   5.5493e-01
  2.2802e-02  -7.5729e-01   8.7436e-02
  6.9104e-01   5.1523e-01  -8.5964e-01
 -4.8500e-01   1.0200e-01   7.3772e-01
  6.0524e-01   1.2859e+00  -3.2670e-01
  1.0146e+02  -4.6299e+01  -1.3130e+02
  5.7163e-01   2.0090e-01  -5.1579e-01
  2.3138e+00  -6.8748e+00  -2.9882e+01
  2.2067e-01  -2.8538e-01  -8.5449e-01
